delta,R
0.0,0.0
0.013559322033898306,407.8121185763334
0.027118644067796613,815.6242371526736
0.04067796610169492,1222.7058002772947
0.054237288135593226,1612.8985001708634
0.06779661016949154,1980.8000741183787
0.08135593220338984,2319.3279732899064
0.09491525423728814,2622.8191683142777
0.10847457627118645,2882.433715746247
0.12203389830508476,3085.2641831722553
0.13559322033898308,3201.232030119313
0.14915254237288136,3139.262258259032
0.16271186440677968,2978.406153160688
0.176271186440678,2842.9575946500677
0.18983050847457628,2728.747542752494
0.2033898305084746,2632.6827845424964
0.2169491525423729,2551.078087235071
0.23050847457627122,2483.7645984053916
0.24406779661016953,2425.198416207718
0.25762711864406784,2382.6955040161374
0.27118644067796616,2345.3667923420744
0.2847457627118644,2319.1717104028703
0.2983050847457627,2302.3432025892
0.31186440677966104,2294.5654797459656
0.32542372881355935,2292.070145943003
0.33898305084745767,2296.7920896630676
0.352542372881356,2307.565361882207
0.3661016949152543,2324.1820371963195
0.37966101694915255,2346.3196462893075
0.39322033898305087,2371.6935564981895
0.4067796610169492,2401.112312270766
0.4203389830508475,2434.436596645178
0.43389830508474575,2470.1055488179463
0.44745762711864406,2508.946168560292
0.4610169491525424,2550.183386432668
0.4745762711864407,2593.1202996373304
0.488135593220339,2638.0347451592843
0.5016949152542374,2684.5095546494213
0.5152542372881357,2732.6647640731426
0.5288135593220339,2782.050507752165
0.5423728813559322,2832.9434908088388
0.5559322033898305,2884.623493375757
0.5694915254237288,2937.4225696145822
0.5830508474576271,2989.8153300253034
0.5966101694915255,3043.975158669209
0.6101694915254238,3099.4740175295738
0.6237288135593221,3154.049849138146
0.6372881355932204,3209.915198007284
0.6508474576271187,3266.9492198496573
0.6644067796610169,3323.0015278551673
0.6779661016949152,3380.635844800481
0.6915254237288135,3438.343415587642
0.7050847457627119,3496.375760307228
0.7186440677966102,3554.288379112686
0.7322033898305085,3613.0475713717715
0.7457627118644068,3672.025765836961
0.7593220338983051,3731.21924233601
0.7728813559322034,3790.094698293069
0.7864406779661017,3849.981102806514
0.8,3909.5302994225676
