delta,R
0.0,0.0
0.1348314606741573,2.9056611176144997
0.2696629213483146,5.811322235124408
0.4044943820224719,8.716983352776424
0.5393258426966292,11.62264446953941
0.6741573033707865,14.52830558777805
0.8089887640449438,17.433966704843442
0.9438202247191011,20.339627823059345
1.0786516853932584,23.245288940906903
1.2134831460674156,26.09577500514206
1.348314606741573,28.9095188608826
1.4831460674157304,31.723262511050052
1.6179775280898876,34.53700613184992
1.7528089887640448,37.27738058356408
1.8876404494382022,40.00275906992101
2.0224719101123596,42.728137411631906
2.157303370786517,45.34430791827617
2.292134831460674,47.94483886016678
2.426966292134831,50.545369619885605
2.561797752808989,53.11046148499372
2.696629213483146,55.563206345177605
2.831460674157303,58.015950225926645
2.966292134831461,60.25324587542855
3.101123595505618,62.421503133464284
3.235955056179775,64.39330294084357
3.3707865168539324,64.75623361940961
3.5056179775280896,63.93241360312459
3.640449438202247,63.10445763923781
3.7752808988764044,62.0637332730621
3.8324181351408324,60.714997391531014
3.906385227295509,60.8625660243771
3.9672476577060083,59.91569877728689
4.037073627115513,59.74425561827222
4.064177752334254,59.069969603346905
4.08434857113018,58.96438027996513
4.112828543020586,59.21144504637098
4.143605306641549,59.20964892587925
4.174576404830188,58.746751713212404
4.188486165742463,58.16892128918205
4.199690911029418,58.01332218843201
4.217289869199279,58.16014936897901
4.238408763689362,58.33635497597907
4.262835232484338,58.468060869917906
4.284055134529964,58.02074758280119
4.309637660328109,57.50489599213111
4.324261949127443,57.152703305272
4.350364871566994,57.362264802979965
4.381688489402324,57.61374812585264
4.40980208162123,57.208700479341985
4.440428188203569,56.538298995280066
4.449040571353609,56.304644633646475
4.465173609554332,56.42933382983393
4.484533450350604,56.57897690515151
4.507765245565638,56.75854746326077
4.5301564157573235,56.57196193069111
4.541594471085716,56.33357926915831
4.5582901021181765,56.239395777483494
4.57083774243452,55.68839995313249
4.581276362760642,55.5234275782616
4.598508068246849,55.651712085469185
4.619186293067994,55.8056675415461
4.644000149375724,55.99041302493562
4.665909375057249,55.67622538506022
4.6926377764746645,55.33029145002254
4.7034584524353,54.843391882868566
4.7135303373828625,54.750025295766534
4.728869275296502,54.8600707796809
4.747276195977673,54.992140119022075
4.769364485392828,55.15062216031353
4.791626853774979,55.04988801289231
4.8132143779500485,54.6266326176154
4.837382366267805,54.042487013869895
4.846829721018709,53.99213799937488
4.8604849361003435,54.086589568752686
4.876871407589046,54.19994693450151
4.8965351557130905,54.33597449872938
4.919321786758541,54.442134745347346
4.93805009614943,54.0556721450352
4.963131881836839,53.73872768326989
4.972712322682122,53.28145943819351
4.983369697688859,53.264159650845365
4.9979585180252855,53.361497047765496
5.0154652858605715,53.47831469455822
5.036473389903842,53.61849465910328
5.059412012594359,53.63793562674505
5.079180508810504,53.230460645366875
5.104226551494746,52.81939228104294
5.118425503194601,52.53386951337027
5.1444047002752376,52.701145832211786
5.175579885022421,52.90188732484674
5.206454596451907,52.74912767890683
5.238922720741273,52.329228650964126
5.252325320325761,51.80478280836532
5.284454600896343,52.00450907145006
5.323009871859334,52.24418920839688
5.356933247271218,51.84693215700528
5.391931073393065,51.119213890333405
5.4581616018889925,51.51686911908284
5.488912682614341,51.38335654123526
5.521720666591063,51.02584198574219
5.532396334940171,50.445851725497555
5.564305400245261,50.63096457721089
5.602596430270756,50.85310902582553
5.638785458476878,50.60623643634681
5.673653802830051,49.94161845295568
5.6866835594984115,49.857264253507736
5.706419274799728,49.967931943603894
5.730102337470623,50.10074486114586
5.758521996598429,50.260119445268174
5.783358551141829,49.994464452384655
5.813645070148567,49.700816028215655
5.82228450625317,49.16984148365106
5.851582361148122,49.32871254355521
5.886739968409052,49.51936782111886
5.924358488893329,49.513375746560364
5.961258730524953,49.13869264993117
5.97411741642491,48.577291559733816
6.010363955985527,48.76743392957333
6.053859952159742,48.99561268073959
6.090384653417926,48.56127023390182
6.133481001406783,48.0273211877862
6.205689190251308,48.393900607080454
6.261261188804398,48.014051275811546
6.276700607829776,47.40035170747934
6.319787759785653,47.612111380566986
6.3714924764668766,47.86622962187237
6.416238868305724,47.43864307527126
6.4310385162646595,46.834190266225406
6.473891978502099,47.03815561650299
6.5253162740591435,47.28292073243968
6.544170291451928,46.96069490378559
6.573912580772505,46.829504818018634
6.578391966067619,46.344344032496785
6.5888234105263495,46.28866239829912
6.604732427445138,46.36201175348468
6.623823575955308,46.45004606750333
6.646732930211389,46.55568613463403
6.6742241353845975,46.68245330189663
6.698208471843881,46.47818931923548
6.729299181730388,46.31628554126134
6.735242117525629,45.844014964002966
6.745052709042662,45.74028110187697
6.762063494633898,45.81628800998573
6.7824767866749305,45.90751180571744
6.806972713701299,46.016979310307626
6.836367806646887,46.148339456841356
6.860138845566081,45.87620739048688
6.892165280984594,45.669427163819535
6.898647138072663,45.185351330728594
6.9289639556844325,45.31668258024597
6.965344368874639,45.47429004925971
7.008400703809569,45.63805335000861
7.022107409151296,45.32654952753713
7.031181421319182,45.164002126669224
7.050052475708689,45.246785768433966
7.0552366025948565,44.81666819784735
7.06315674751884,44.68210646300828
7.079366629025058,44.75019597599102
