delta,R
-2.012724852028459,-39.31477314287096
-2.1017116518713226,-41.05296211697003
-2.190698451675747,-42.79115108163574
-2.2796852514529196,-44.5293400432177
-2.3686720511971524,-46.267528997553526
-2.4576588509054496,-48.00571793829859
-2.5466456505890696,-49.7439068765383
-2.6356324502458195,-51.48209580944963
-2.724619249876512,-53.220284734874326
-2.813606049478821,-54.958473652634595
-2.902592849053989,-56.69666256834248
-2.9915796486071757,-58.43485147403089
-3.080566448136449,-60.173040381910916
-3.169553247636353,-61.911229277526296
-3.258540047115943,-63.64941817394722
-3.3475268465605517,-65.38760705850135
-3.436513645985851,-67.1257959395764
-3.5255004453848615,-68.86398482030206
-3.614487244752418,-70.60217369128114
-3.703474044091084,-72.34036255983119
-3.7924608434001796,-74.07855141735784
-3.881447642674508,-75.8167402680487
-3.970434441912806,-77.55492911462933
-4.0594212411188035,-79.29311795616725
-4.148408040282053,-81.03130678854761
-4.237393842189145,-82.76932281159198
-4.326377539330048,-84.5069741340078
